36265	MOB_GOD_GHOST_SPECTER_A1	mob\god\ghost_specter.bsr
36266	MOB_GOD_GHOST_SPECTER_A2	mob\god\ghost_specter.bsr
36267	MOB_GOD_GHOST_SPECTER_A3	mob\god\ghost_specter.bsr
36268	MOB_GOD_GHOST_SPECTER_A4	mob\god\ghost_specter.bsr
36269	MOB_GOD_GHOST_SPECTER_B1	mob\god\ghost_specter.bsr
36270	MOB_GOD_GHOST_SPECTER_B2	mob\god\ghost_specter.bsr
36271	MOB_GOD_GHOST_SPECTER_B3	mob\god\ghost_specter.bsr
36272	MOB_GOD_GHOST_SPECTER_B4	mob\god\ghost_specter.bsr
36273	MOB_GOD_GHOST_WRECK_A1	mob\god\ghost_wreck.bsr
36274	MOB_GOD_GHOST_WRECK_A2	mob\god\ghost_wreck.bsr
36275	MOB_GOD_GHOST_WRECK_A3	mob\god\ghost_wreck.bsr
36276	MOB_GOD_GHOST_WRECK_A4	mob\god\ghost_wreck.bsr
36277	MOB_GOD_GHOST_WRECK_B1	mob\god\ghost_wreck.bsr
36278	MOB_GOD_GHOST_WRECK_B2	mob\god\ghost_wreck.bsr
36279	MOB_GOD_GHOST_WRECK_B3	mob\god\ghost_wreck.bsr
36280	MOB_GOD_GHOST_WRECK_B4	mob\god\ghost_wreck.bsr
36281	MOB_GOD_GHOST_GLUTTONY_A1	mob\god\ghost_gluttony.bsr
36282	MOB_GOD_GHOST_GLUTTONY_A2	mob\god\ghost_gluttony.bsr
36283	MOB_GOD_GHOST_GLUTTONY_A3	mob\god\ghost_gluttony.bsr
36284	MOB_GOD_GHOST_GLUTTONY_A4	mob\god\ghost_gluttony.bsr
36285	MOB_GOD_GHOST_GLUTTONY_B1	mob\god\ghost_gluttony.bsr
36286	MOB_GOD_GHOST_GLUTTONY_B2	mob\god\ghost_gluttony.bsr
36287	MOB_GOD_GHOST_GLUTTONY_B3	mob\god\ghost_gluttony.bsr
36288	MOB_GOD_GHOST_GLUTTONY_B4	mob\god\ghost_gluttony.bsr
36289	MOB_GOD_GHOST_BEAST_A1	mob\god\ghost_beast.bsr
36290	MOB_GOD_GHOST_BEAST_A2	mob\god\ghost_beast.bsr
36291	MOB_GOD_GHOST_BEAST_A3	mob\god\ghost_beast.bsr
36292	MOB_GOD_GHOST_BEAST_A4	mob\god\ghost_beast.bsr
36293	MOB_GOD_GHOST_BEAST_B1	mob\god\ghost_beast.bsr
36294	MOB_GOD_GHOST_BEAST_B2	mob\god\ghost_beast.bsr
36295	MOB_GOD_GHOST_BEAST_B3	mob\god\ghost_beast.bsr
36296	MOB_GOD_GHOST_BEAST_B4	mob\god\ghost_beast.bsr
36305	MOB_GOD_GHOST_ENVY_A1	mob\god\elemental.bsr
36306	MOB_GOD_GHOST_ENVY_A2	mob\god\elemental.bsr
36307	MOB_GOD_GHOST_ENVY_A3	mob\god\elemental.bsr
36308	MOB_GOD_GHOST_ENVY_A4	mob\god\elemental.bsr
36309	MOB_GOD_GHOST_ENVY_B1	mob\god\elemental.bsr
36310	MOB_GOD_GHOST_ENVY_B2	mob\god\elemental.bsr
36311	MOB_GOD_GHOST_ENVY_B3	mob\god\elemental.bsr
36312	MOB_GOD_GHOST_ENVY_B4	mob\god\elemental.bsr
36313	MOB_GOD_GHOST_TREASUREBOX_A1	etc\event_pandora.bsr
36314	MOB_GOD_GHOST_TREASUREBOX_A2	etc\event_pandora.bsr
36315	MOB_GOD_GHOST_TREASUREBOX_A3	etc\event_pandora.bsr
36316	MOB_GOD_GHOST_TREASUREBOX_A4	etc\event_pandora.bsr
36317	MOB_GOD_GHOST_TREASUREBOX_B1	etc\event_pandora.bsr
36318	MOB_GOD_GHOST_TREASUREBOX_B2	etc\event_pandora.bsr
36319	MOB_GOD_GHOST_TREASUREBOX_B3	etc\event_pandora.bsr
36320	MOB_GOD_GHOST_TREASUREBOX_B4	etc\event_pandora.bsr
36321	MOB_GOD_TOGUI_TOGUIELDER_A1	mob\god\togui_elder.bsr
36322	MOB_GOD_TOGUI_TOGUIELDER_A2	mob\god\togui_elder.bsr
36323	MOB_GOD_TOGUI_TOGUIELDER_B1	mob\god\togui_elder.bsr
36324	MOB_GOD_TOGUI_TOGUIELDER_B2	mob\god\togui_elder.bsr
36325	MOB_GOD_TOGUI_TOGUIELDER_C1	mob\god\togui_elder.bsr
36326	MOB_GOD_TOGUI_TOGUIELDER_C2	mob\god\togui_elder.bsr
36327	MOB_GOD_FLAME_COWKING_A1	mob\god\flame_cowking.bsr
36328	MOB_GOD_FLAME_COWKING_A2	mob\god\flame_cowking.bsr
36329	MOB_GOD_FLAME_COWKING_A3	mob\god\flame_cowking.bsr
36330	MOB_GOD_FLAME_COWKING_A4	mob\god\flame_cowking.bsr
36331	MOB_GOD_FLAME_COWKING_B1	mob\god\flame_cowking.bsr
36332	MOB_GOD_FLAME_COWKING_B2	mob\god\flame_cowking.bsr
36333	MOB_GOD_FLAME_COWKING_B3	mob\god\flame_cowking.bsr
36334	MOB_GOD_FLAME_COWKING_B4	mob\god\flame_cowking.bsr
36335	MOB_GOD_GHOST_UNDINE_A1	mob\god\ghost_undine.bsr
36336	MOB_GOD_GHOST_UNDINE_A2	mob\god\ghost_undine.bsr
36337	MOB_GOD_GHOST_UNDINE_A3	mob\god\ghost_undine.bsr
36338	MOB_GOD_GHOST_UNDINE_A4	mob\god\ghost_undine.bsr
36339	MOB_GOD_GHOST_UNDINE_B1	mob\god\ghost_undine.bsr
36340	MOB_GOD_GHOST_UNDINE_B2	mob\god\ghost_undine.bsr
36341	MOB_GOD_GHOST_UNDINE_B3	mob\god\ghost_undine.bsr
36342	MOB_GOD_GHOST_UNDINE_B4	mob\god\ghost_undine.bsr
38148	MOB_SD_PRIEST_GUARD	mob\sd\apriest.bsr
38149	MOB_SD_PRIEST_POWER	mob\sd\apriest.bsr
38150	MOB_SD_PRIEST_HEALING	mob\sd\apriest.bsr
38151	MOB_SD_PRIEST_GALE	mob\sd\windpriest.bsr
38152	MOB_SD_PRIEST_FLAME	mob\sd\windpriest.bsr
38153	MOB_SD_PRIEST_FEAR	mob\sd\windpriest.bsr
38154	MOB_SD_IMOUTHES	mob\sd\Imouthes.bsr
38155	MOB_SD_PRIEST_REVENGE	mob\sd\Imouthes.bsr
38156	MOB_SD_PRIEST_CHASTISEMENT	mob\sd\Imouthes.bsr
38157	MOB_SD_MUMMY_RAGE	mob\sd\mummy.bsr
38158	MOB_SD_MUMMY_RAGE_2	mob\sd\mummy.bsr
38159	MOB_SD_MUMMY_RAGE_3	mob\sd\mummy.bsr
38160	MOB_SD_MUMMY_HUBRIS	mob\sd\mummy.bsr
38161	MOB_SD_MUMMY_HUBRIS_2	mob\sd\mummy.bsr
38162	MOB_SD_MUMMY_HUBRIS_3	mob\sd\mummy.bsr
38163	MOB_SD_SPECTOR_GREED	mob\sd\spector.bsr
38164	MOB_SD_SPECTOR_DEMOLITION	mob\sd\spector.bsr
38165	MOB_SD_SAND_HYENA	mob\sd\hyena.bsr
38166	MOB_SD_SAND_HYENA_2	mob\sd\hyena.bsr
38167	MOB_SD_SAND_HYENA_3	mob\sd\hyena.bsr
38168	MOB_SD_BLOOD_HYENA	mob\sd\hyena.bsr
38169	MOB_SD_CHIEF_HYENA	mob\sd\hyena.bsr
38170	MOB_SD_CHIEF_HYENA_2	mob\sd\hyena.bsr
38171	MOB_SD_CHIEF_HYENA_3	mob\sd\hyena.bsr
38172	MOB_SD_BASTET	mob\sd\bastet.bsr
38173	MOB_SD_BASTET_2	mob\sd\bastet.bsr
38174	MOB_SD_BASTET_3	mob\sd\bastet.bsr
38175	MOB_SD_BAST	mob\sd\bastet.bsr
38176	MOB_SD_BAST_2	mob\sd\bastet.bsr
38177	MOB_SD_BAST_3	mob\sd\bastet.bsr
38178	MOB_SD_TELBASTA	mob\sd\bastet.bsr
38179	MOB_SD_TELBASTA_2	mob\sd\bastet.bsr
38180	MOB_SD_TELBASTA_3	mob\sd\bastet.bsr
38183	MOB_SD_DARKKHEPRI	mob\sd\beetle.bsr
38184	MOB_SD_BLOODKHEPRI	mob\sd\beetle.bsr
38185	MOB_SD_LLIGHTINGKHEPRI	mob\sd\beetle.bsr
38186	MOB_SD_LLIGHTINGKHEPRI_2	mob\sd\beetle.bsr
38187	MOB_SD_LLIGHTINGKHEPRI_3	mob\sd\beetle.bsr
38189	MOB_SD_DARK_SANDMAN	mob\sd\sandman.bsr
38190	MOB_SD_BLOOD_SANDMAN	mob\sd\sandman.bsr
38191	MOB_SD_DEVIL_SANDMAN	mob\sd\sandman.bsr
38192	MOB_SD_SEPTU	mob\sd\septu.bsr
38195	MOB_SD_APIS	mob\sd\apis.bsr
38196	MOB_SD_SPHINX	mob\sd\sphinx.bsr
38197	MOB_SD_SPHINX_2	mob\sd\sphinx.bsr
38198	MOB_SD_SPHINX_3	mob\sd\sphinx.bsr
38199	MOB_SD_SEKHMET	mob\sd\sekhmet.bsr
38200	MOB_SD_SEKHMET_2	mob\sd\sekhmet.bsr
38201	MOB_SD_SEKHMET_3	mob\sd\sekhmet.bsr
38202	MOB_SD_NEPHTHYS	mob\sd\nephthys.bsr
38203	MOB_SD_NEPHTHYS_2	mob\sd\nephthys.bsr
38204	MOB_SD_NEPHTHYS_3	mob\sd\nephthys.bsr
38205	MOB_SD_HORUS	mob\sd\phhorus.bsr
38206	MOB_SD_HORUS_2	mob\sd\phhorus.bsr
38207	MOB_SD_HORUS_3	mob\sd\phhorus.bsr
38208	MOB_SD_OSIRIS	mob\sd\osiris.bsr
38209	MOB_SD_OSIRIS_2	mob\sd\osiris.bsr
38210	MOB_SD_OSIRIS_3	mob\sd\osiris.bsr
38211	MOB_SD_SELKIS	mob\sd\selkis.bsr
38212	MOB_SD_NEITH	mob\sd\neith.bsr
38213	MOB_SD_ANUBIS	mob\sd\anubis.bsr
38214	MOB_SD_ISIS	mob\sd\isis.bsr
38216	MOB_SD_UNEG	mob\sd\uneg.bsr
38217	MOB_SD_WENEG	mob\sd\uneg.bsr
38218	MOB_SD_TATHEN	mob\sd\tathen.bsr
38219	MOB_SD_TENEN	mob\sd\tathen.bsr
38220	MOB_SD_WINDSPIDER	mob\sd\windspider.bsr
38221	MOB_SD_CAMELSPIDER	mob\sd\windspider.bsr
38222	MOB_SD_DESERTBUG	mob\sd\desertBug.bsr
38223	MOB_SD_SANDBUG	mob\sd\desertBug.bsr
38224	MOB_SD_DEMONBUG	mob\sd\demonbug.bsr
38225	MOB_SD_DEMONBUG_2	mob\sd\demonbug.bsr
38226	MOB_SD_DEMONBUG_3	mob\sd\demonbug.bsr
38227	MOB_SD_EVILBUG	mob\sd\demonbug.bsr
38228	MOB_SD_SELKION	mob\sd\selkion.bsr
38229	MOB_SD_SANDSTING	mob\sd\selkion.bsr
38230	MOB_SD_ACHNISH	mob\sd\achnish.bsr
38231	MOB_SD_ACHNISHLAMA	mob\sd\achnish.bsr
38232	MOB_SD_MONT	mob\sd\mont.bsr
38233	MOB_SD_MONT_2	mob\sd\mont.bsr
38234	MOB_SD_MONT_3	mob\sd\mont.bsr
38235	MOB_SD_MONTKILLER	mob\sd\mont.bsr
38236	MOB_SD_KEISAS	mob\sd\keisas.bsr
38237	MOB_SD_KEISAS_2	mob\sd\keisas.bsr
38238	MOB_SD_KEISAS_3	mob\sd\keisas.bsr
38239	MOB_SD_KEISAS_BERSERK	mob\sd\keisas.bsr
38240	MOB_SD_HARSAPHETH	mob\sd\harsapheth.bsr
38241	MOB_SD_HARSMESS	mob\sd\harsapheth.bsr
38242	MOB_SD_SANDWORM	mob\sd\sandworm.bsr
38243	MOB_SD_DEVILWORM	mob\sd\sandworm.bsr
38244	MOB_SD_COELACANTH	mob\sd\coelacanth.bsr
38245	MOB_SD_COELACAN	mob\sd\coelacanth.bsr
38246	MOB_SD_SANDRAIDER	mob\sd\raider.bsr
38247	MOB_SD_CRUELRAIDER	mob\sd\raider.bsr
38248	MOB_SD_URAEUS	mob\sd\serpent.bsr
38249	MOB_SD_MEHEN	mob\sd\serpent.bsr
38250	MOB_SD_DARKSCOUT	mob\sd\darkscout.bsr
38251	MOB_SD_SANDSCOUT	mob\sd\darkscout.bsr
38252	MOB_SD_AKER	mob\sd\aker.bsr
38253	MOB_SD_AKERU	mob\sd\aker.bsr
38254	MOB_SD_HERON	mob\sd\heron.bsr
38255	MOB_SD_HERON_2	mob\sd\heron.bsr
38256	MOB_SD_HERON_3	mob\sd\heron.bsr
38257	MOB_SD_HIKE	mob\sd\heron.bsr
38265	NPC_CH_COMMERCE1	npc\npc\chinashop_accessoryshopgirl.bsr
38266	NPC_WC_COMMERCE1	npc\npc\westchinashop_accessoryshopgirl.bsr
38267	NPC_EU_COMMERCE1	npc\npc\EastEuropeShop_SpecialProduct.bsr
38268	NPC_CA_COMMERCE1	npc\npc\RocMountainQuest_YoungWoman2.bsr
38269	NPC_KT_COMMERCE1	npc\npc\khotanshop_veilgirl.bsr
38270	NPC_CH_COMMERCE2	npc\npc\chinashop_spacialmerchant.bsr
38271	NPC_WC_COMMERCE2	npc\npc\thiefden_thief_d.bsr
38272	NPC_EU_COMMERCE2	npc\npc\EastEuropeQuest_UnionLeader_Kafros.bsr
38273	NPC_CA_COMMERCE2	npc\npc\CentralAsiaShop_Special.bsr
38274	NPC_KT_COMMERCE2	npc\npc\khotanshop_spacialmerchant.bsr
38934	NPC_JUPITER_INVESTIGATION_01	npc\npc\JUPITER_investigation_f.bsr
38935	NPC_JUPITER_SOLDIER_01	npc\npc\JUPITER_soldier_m.bsr
38936	NPC_JUPITER_SOLDIER_02	npc\npc\JUPITER_soldier_m.bsr
38937	NPC_JUPITER_SOLDIER_03	npc\npc\JUPITER_soldier_f.bsr
38938	NPC_JUPITER_SOLDIER_04	npc\npc\JUPITER_soldier_f.bsr
38939	NPC_JUPITER_SOLDIER_05	npc\npc\JUPITER_soldier_m.bsr
38940	NPC_JUPITER_INVESTIGATION_02	npc\npc\JUPITER_investigation_f.bsr
38941	NPC_JUPITER_INVESTIGATION_03	npc\npc\JUPITER_investigation_f.bsr
38942	NPC_JUPITER_INVESTIGATION_04	npc\npc\JUPITER_investigation_f.bsr
38943	NPC_JUPITER_INVESTIGATION_05	npc\npc\JUPITER_investigation_f.bsr
38944	NPC_JUPITER_SOLDIER_06	npc\npc\JUPITER_soldier_m.bsr
38945	NPC_JUPITER_SOLDIER_07	npc\npc\JUPITER_soldier_m.bsr
38946	NPC_JUPITER_SOLDIER_08	npc\npc\JUPITER_soldier_m.bsr
38947	NPC_JUPITER_SOLDIER_09	npc\npc\JUPITER_soldier_f.bsr
38948	NPC_JUPITER_SOLDIER_10	npc\npc\JUPITER_soldier_m.bsr
38949	NPC_JUPITER_SOLDIER_11	npc\npc\JUPITER_soldier_m.bsr
38950	NPC_JUPITER_INVESTIGATION_06	npc\npc\JUPITER_investigation_m.bsr
38951	NPC_JUPITER_SOLDIER_12	npc\npc\JUPITER_soldier_f.bsr
38952	NPC_JUPITER_SOLDIER_13	npc\npc\JUPITER_soldier_m.bsr
38953	NPC_JUPITER_SOLDIER_14	npc\npc\JUPITER_soldier_m.bsr
38954	NPC_JUPITER_SOLDIER_15	npc\npc\JUPITER_soldier_m.bsr
38955	NPC_JUPITER_SOLDIER_16	npc\npc\JUPITER_soldier_m.bsr
38956	NPC_JUPITER_BELIEVER_01	npc\npc\JUPITER_believer_f.bsr
38957	NPC_JUPITER_BELIEVER_02	npc\npc\JUPITER_believer_m.bsr
38958	NPC_JUPITER_BELIEVER_03	npc\npc\JUPITER_believer_f.bsr
38959	NPC_JUPITER_SOLDIER_17	npc\npc\JUPITER_soldier_m.bsr
38960	NPC_JUPITER_BELIEVER_04	npc\npc\JUPITER_believer_f.bsr
38961	NPC_JUPITER_SOLDIER_18	npc\npc\JUPITER_soldier_m.bsr
38962	NPC_JUPITER_BELIEVER_05	npc\npc\JUPITER_believer_f.bsr
38963	NPC_JUPITER_BELIEVER_06	npc\npc\JUPITER_believer_m.bsr
38964	NPC_JUPITER_BELIEVER_07	npc\npc\JUPITER_believer_m.bsr
38965	NPC_JUPITER_SOLDIER_19	npc\npc\JUPITER_soldier_m.bsr
41341	MOB_JUPITER_TEMPLE_PROTECTION	mob\Jupiter\immotal.bsr
41342	MOB_JUPITER_SOUL_CUTER	mob\Jupiter\immotal.bsr
41343	MOB_JUPITER_IMMOTAL_PROTECTION	mob\Jupiter\immotal.bsr
41344	MOB_JUPITER_TEMPLE_WATCH	mob\Jupiter\immotal2.bsr
41345	MOB_JUPITER_TEMPLE_GUARD	mob\Jupiter\immotal2.bsr
41346	MOB_JUPITER_SOUL_BREAKER	mob\Jupiter\immotal2.bsr
41347	MOB_JUPITER_SOUL_WATCHER	mob\Jupiter\immotal2.bsr
41348	MOB_JUPITER_IMMOTAL_GUARD	mob\Jupiter\immotal2.bsr
41349	MOB_JUPITER_IMMOTAL_WATCH	mob\Jupiter\immotal2.bsr
41350	MOB_JUPITER_TEMPLE_BABYLION	mob\Jupiter\nike_lion.bsr
41351	MOB_JUPITER_TEMPLE_LION	mob\Jupiter\nike_lion.bsr
41352	MOB_JUPITER_TEMPLE_WILDLION	mob\Jupiter\nike_lion.bsr
41353	MOB_JUPITER_NIKE_LION	mob\Jupiter\nike_lion.bsr
41354	MOB_JUPITER_APOLLO_LION	mob\Jupiter\nike_lion.bsr
41355	MOB_JUPITER_ASHERAH_LION	mob\Jupiter\nike_lion.bsr
41356	MOB_JUPITER_ANATU_LION	mob\Jupiter\nike_lion.bsr
41357	MOB_JUPITER_RUIN_WATCHER	mob\Jupiter\mino.bsr
41358	MOB_JUPITER_RUIN_CUTTER	mob\Jupiter\mino.bsr
41359	MOB_JUPITER_MINO	mob\Jupiter\mino.bsr
41360	MOB_JUPITER_DESPAIR_MINO	mob\Jupiter\mino.bsr
41361	MOB_JUPITER_FIRE_PROTECTION	mob\Jupiter\griffin.bsr
41362	MOB_JUPITER_WATER_PROTECTION	mob\Jupiter\griffin.bsr
41363	MOB_JUPITER_SOUL_PROTECTION	mob\Jupiter\griffin.bsr
41364	MOB_JUPITER_IMMOTAL_SHARPBEAK	mob\Jupiter\griffin.bsr
41365	MOB_JUPITER_GRIFFIN_GUARD	mob\Jupiter\griffin.bsr
41366	MOB_JUPITER_GRIFFIN_IMMOTAL	mob\Jupiter\griffin.bsr
41367	MOB_JUPITER_GRIFFIN	mob\Jupiter\griffin.bsr
41368	MOB_JUPITER_IMMOTAL_GRIFFIN_GUARD	mob\Jupiter\griffin.bsr
41369	MOB_JUPITER_IMMOTAL_GRIFFIN_CONQUEROR	mob\Jupiter\griffin.bsr
41370	MOB_JUPITER_IMMOTAL_GRIFFIN	mob\Jupiter\griffin.bsr
41371	MOB_JUPITER_BAAL_FANATICISM	mob\Jupiter\fanaticism.bsr
41372	MOB_JUPITER_CRUEL_FANATICISM	mob\Jupiter\fanaticism.bsr
41373	MOB_JUPITER_WILD_FANATICISM	mob\Jupiter\fanaticism.bsr
41374	MOB_JUPITER_MEANNESS_FANATICISM	mob\Jupiter\fanaticism.bsr
41375	MOB_JUPITER_CURSING_FANATICISM	mob\Jupiter\fanaticism.bsr
41376	MOB_JUPITER_HELL_FANATICISM	mob\Jupiter\fanaticism.bsr
41377	MOB_JUPITER_DESPAIR_FANATICISM	mob\Jupiter\fanaticism.bsr
41378	MOB_JUPITER_ANGER_FANATICISM	mob\Jupiter\fanaticism2.bsr
41379	MOB_JUPITER_PAIN_FANATICISM	mob\Jupiter\fanaticism2.bsr
41380	MOB_JUPITER_HELL_WATCH	mob\Jupiter\devildog.bsr
41381	MOB_JUPITER_HELL_PROTECTION	mob\Jupiter\devildog.bsr
41382	MOB_JUPITER_VAMPIRE_DEVILDOG	mob\Jupiter\devildog.bsr
41383	MOB_JUPITER_VAMPIRE_WATCHDOG	mob\Jupiter\devildog.bsr
41384	MOB_JUPITER_BAAL_DEVILDOG	mob\Jupiter\devildog.bsr
41385	MOB_JUPITER_BAAL_WATCHDOG	mob\Jupiter\devildog.bsr
41386	MOB_JUPITER_DEVIL_DARK	mob\Jupiter\devil_dark.bsr
41387	MOB_JUPITER_DEVIL_HELL	mob\Jupiter\devil_dark.bsr
41388	MOB_JUPITER_HELL_ENCHANTRESS	mob\Jupiter\charm_witch.bsr
41389	MOB_JUPITER_CHARM_WITCH2	mob\Jupiter\charm_witch.bsr
41390	MOB_JUPITER_BLOOD_WITCH2	mob\Jupiter\charm_witch.bsr
41391	MOB_JUPITER_BLOOD_WITCH	mob\Jupiter\charm_witch.bsr
41392	MOB_JUPITER_CHARM_WITCH	mob\Jupiter\charm_witch.bsr
41393	MOB_JUPITER_BAAL_CURSING_FANATICISM	mob\Jupiter\transformation_fanaticism.bsr
41394	MOB_JUPITER_BAAL_CURSING_WATCH	mob\Jupiter\transformation_fanaticism.bsr
41395	MOB_JUPITER_BAAL_MODIFY_FANATICISM	mob\Jupiter\transformation_fanaticism.bsr
41396	MOB_JUPITER_BAAL_MODIFY_WATCH	mob\Jupiter\transformation_fanaticism.bsr
41397	MOB_JUPITER_METAMORPHOSIS_CT	mob\Jupiter\transformation_fanaticism.bsr
41398	MOB_JUPITER_METAMORPHOSIS_INFECTION	mob\Jupiter\transformation_fanaticism.bsr
41399	MOB_JUPITER_METAMORPHOSIS_FANATICISM	mob\Jupiter\transformation_fanaticism.bsr
41400	MOB_JUPITER_TRANSFORMATION_FANATICISM	mob\Jupiter\transformation_fanaticism.bsr
41401	MOB_JUPITER_HELL_BLOODWATCH	mob\Jupiter\desire_watch.bsr
41402	MOB_JUPITER_HELL_BLOODDOG	mob\Jupiter\desire_watch.bsr
41403	MOB_JUPITER_GREED_WATCH	mob\Jupiter\desire_watch.bsr
41404	MOB_JUPITER_DESIRE_WATCH	mob\Jupiter\desire_watch.bsr
41405	MOB_JUPITER_HELL_SERPENT	mob\Jupiter\fear_serpent.bsr
41406	MOB_JUPITER_BLOOD_SERPENT	mob\Jupiter\fear_serpent.bsr
41407	MOB_JUPITER_DEMON_SERPENT	mob\Jupiter\fear_serpent.bsr
41408	MOB_JUPITER_NIGHTMARE_SERPENT	mob\Jupiter\fear_serpent.bsr
41409	MOB_JUPITER_FEAR_SERPENT	mob\Jupiter\fear_serpent.bsr
41416	MOB_JUPITER_THE_EARTH1	mob\Jupiter\the_earth.bsr
41417	MOB_JUPITER_THE_EARTH2	mob\Jupiter\the_earth.bsr
41418	MOB_JUPITER_YUNO	mob\Jupiter\yuno.bsr
41419	MOB_JUPITER_JUPITER	mob\Jupiter\jupiter.bsr
41420	MOB_JUPITER_DARK_DOG	mob\Jupiter\dark_dog.bsr
41421	MOB_JUPITER_DARK_DOG2	mob\Jupiter\dark_dog.bsr
41422	MOB_JUPITER_BABILION	mob\Jupiter\babilion.bsr
41423	MOB_JUPITER_BAAL	mob\Jupiter\baal.bsr,mob\Jupiter\baal_weapon.bsr
41737	MOB_JUPITER_TEMPLE_PROTECTION_CLONE	mob\Jupiter\immotal.bsr
41738	MOB_JUPITER_TEMPLE_WATCH_CLONE	mob\Jupiter\immotal2.bsr
41739	MOB_JUPITER_TEMPLE_GUARD_CLONE	mob\Jupiter\immotal2.bsr
41740	MOB_JUPITER_TEMPLE_LION_CLONE	mob\Jupiter\nike_lion.bsr
41741	MOB_JUPITER_TEMPLE_WILDLION_CLONE	mob\Jupiter\nike_lion.bsr
41742	MOB_JUPITER_RUIN_WATCHER_CLONE	mob\Jupiter\mino.bsr
41743	MOB_JUPITER_FIRE_PROTECTION_CLONE	mob\Jupiter\griffin.bsr
41744	MOB_JUPITER_WATER_PROTECTION_CLONE	mob\Jupiter\griffin.bsr
41745	MOB_JUPITER_SOUL_PROTECTION_CLONE	mob\Jupiter\griffin.bsr
41746	MOB_JUPITER_BAAL_FANATICISM_CLONE	mob\Jupiter\fanaticism.bsr
41747	MOB_JUPITER_CRUEL_FANATICISM_CLONE	mob\Jupiter\fanaticism.bsr
41748	MOB_JUPITER_ANGER_FANATICISM_CLONE	mob\Jupiter\fanaticism2.bsr
41749	MOB_JUPITER_HELL_WATCH_CLONE	mob\Jupiter\devildog.bsr
41750	MOB_JUPITER_VAMPIRE_WATCHDOG_CLONE	mob\Jupiter\devildog.bsr
41751	MOB_JUPITER_DEVIL_DARK_CLONE	mob\Jupiter\devil_dark.bsr
41752	MOB_JUPITER_DEVIL_HELL_CLONE	mob\Jupiter\devil_dark.bsr
41753	MOB_JUPITER_HELL_ENCHANTRESS_CLONE	mob\Jupiter\charm_witch.bsr
41754	MOB_JUPITER_BAAL_CURSING_FANATICISM_CLONE	mob\Jupiter\transformation_fanaticism.bsr
41755	MOB_JUPITER_BAAL_CURSING_WATCH_CLONE	mob\Jupiter\transformation_fanaticism.bsr
41756	MOB_JUPITER_HELL_BLOODWATCH_CLONE	mob\Jupiter\desire_watch.bsr
41757	MOB_JUPITER_HELL_BLOODDOG_CLONE	mob\Jupiter\desire_watch.bsr
41758	MOB_JUPITER_HELL_SERPENT_CLONE	mob\Jupiter\fear_serpent.bsr
41759	MOB_JUPITER_DEMON_SERPENT_CLONE	mob\Jupiter\fear_serpent.bsr
41761	NPC_JUPITER_SOLDIER_20	npc\npc\JUPITER_soldier_m.bsr
41762	NPC_JUPITER_SOLDIER_21	npc\npc\JUPITER_soldier_m.bsr
41763	NPC_JUPITER_INVESTIGATION_07	npc\npc\JUPITER_investigation_m.bsr
41764	NPC_JUPITER_INVESTIGATION_08	npc\npc\JUPITER_investigation_m.bsr
41765	NPC_JUPITER_SOLDIER_22	npc\npc\JUPITER_soldier_m.bsr
41766	NPC_JUPITER_BELIEVER_08	npc\npc\JUPITER_believer_m.bsr
41767	NPC_JUPITER_BELIEVER_09	npc\npc\JUPITER_believer_m.bsr
43358	NPC_SD_COMMERCE1	npc\sd\sd_m_area_accessory.bsr
43359	NPC_SD_COMMERCE2	npc\sd\sd_t_area_smith.bsr
43360	NPC_JUPITER_COMMERCE1	npc\npc\EastEuropeShop_SpecialProduct.bsr
43361	NPC_JUPITER_COMMERCE2	npc\npc\EastEuropeQuest_UnionLeader_Kafros.bsr
43642	STRUCTURE_GATE_PULLEY_CT_01	Artifact\Guild\pulley\gate_pulley.bsr
43643	STRUCTURE_GATE_PULLEY_CT_02	Artifact\Guild\pulley\gate_pulley.bsr
43644	STRUCTURE_GATE_PULLEY_CT_03	Artifact\Guild\pulley\gate_pulley.bsr
43645	STRUCTURE_GATE_PULLEY_CT_04	Artifact\Guild\pulley\gate_pulley.bsr
43655	NPC_AR_SHARIAL	npc\npc\arabia_sharial.bsr
43656	NPC_AR_SHEHERAZADE	npc\npc\arabia_sheherazade.bsr
43657	NPC_AR_CASTLESOLDIER_1	npc\npc\npc_arabia_castlesoldier_1.bsr
43658	NPC_AR_CASTLESOLDIER_2	npc\npc\npc_arabia_castlesoldier_2.bsr
43659	NPC_AR_THIEF	npc\npc\arabia_thief.bsr
43660	NPC_AR_ACCESSORY	npc\npc\arabia_accessory.bsr
43661	NPC_AR_SPECIAL	npc\npc\arabia_special.bsr
43662	NPC_AR_POTION	npc\npc\arabia_potion.bsr
43663	NPC_AR_MERCHANT	npc\npc\arabia_merchant.bsr
43664	NPC_AR_TOWNSOLDIER_1	npc\npc\npc_arabia_townsoldier_1.bsr
43665	NPC_AR_TOWNSOLDIER_2	npc\npc\npc_arabia_townsoldier_2.bsr
43666	NPC_AR_KHALED	npc\npc\arabia_khaled.bsr
43667	NPC_AR_MALAK	npc\npc\arabia_malak.bsr
43668	NPC_AR_CHOUKRI	npc\npc\arabia_choukri.bsr
43669	NPC_AR_NAJIMA	npc\npc\arabia_najima.bsr
43670	NPC_AR_SOLDIER_1	npc\npc\npc_arabia_soldier_1.bsr
43671	NPC_AR_SOLDIER_2	npc\npc\npc_arabia_soldier_2.bsr
