source	archive	internal_path	name	extension	size	sha256	status	format	system	domains	extracted	location
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goat03_01.bsr	rock_mt_goat03_01.bsr	.bsr	855		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goat03_1_01.bsr	rock_mt_goat03_1_01.bsr	.bsr	650		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goat03_2_01.bsr	rock_mt_goat03_2_01.bsr	.bsr	650		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goat03_3_01.bsr	rock_mt_goat03_3_01.bsr	.bsr	518		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goat04_01.bsr	rock_mt_goat04_01.bsr	.bsr	638		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goat04_1_01.bsr	rock_mt_goat04_1_01.bsr	.bsr	711		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goat04_2_01.bsr	rock_mt_goat04_2_01.bsr	.bsr	672		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goatobj_01_1.bsr	rock_mt_goatobj_01_1.bsr	.bsr	803		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goatobj_02_1.bsr	rock_mt_goatobj_02_1.bsr	.bsr	803		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goatobj_03_1.bsr	rock_mt_goatobj_03_1.bsr	.bsr	803		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goatobj_04_1.bsr	rock_mt_goatobj_04_1.bsr	.bsr	803		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goatobj_05_1.bsr	rock_mt_goatobj_05_1.bsr	.bsr	733		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/goat/rock_mt_goatobj_06_1.bsr	rock_mt_goatobj_06_1.bsr	.bsr	523		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/portal/rock_mt_mteleport.bsr	rock_mt_mteleport.bsr	.bsr	1276		PROVEN	jmx-mesh	rendering	"[""teleport""]"	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/portal/rock_mt_teleport_01.bsr	rock_mt_teleport_01.bsr	.bsr	1545		PROVEN	jmx-mesh	rendering	"[""teleport""]"	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/rock area/rok_masin01_01.bsr	rok_masin01_01.bsr	.bsr	582		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/rock area/rok_masin02.bsr	rok_masin02.bsr	.bsr	432		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/rock area/rok_nest01_01.bsr	rok_nest01_01.bsr	.bsr	739		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/rock area/rok_nest02_01.bsr	rok_nest02_01.bsr	.bsr	619		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/rock area/rok_nest03.bsr	rok_nest03.bsr	.bsr	428		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/rock area/rok_nest04.bsr	rok_nest04.bsr	.bsr	428		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/rock area/rok_nest05.bsr	rok_nest05.bsr	.bsr	371		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/rock area/rok_neststraw_l.bsr	rok_neststraw_l.bsr	.bsr	537		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/rock area/rok_neststraw_s.bsr	rok_neststraw_s.bsr	.bsr	390		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/rock area/rok_nestwees.bsr	rok_nestwees.bsr	.bsr	381		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_break_h01.bsr	rock_mt_break_h01.bsr	.bsr	675		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_break_h02.bsr	rock_mt_break_h02.bsr	.bsr	678		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_break_h03_01.bsr	rock_mt_break_h03_01.bsr	.bsr	1046		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_break_h05_00.bsr	rock_mt_break_h05_00.bsr	.bsr	681		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_break_h06_00.bsr	rock_mt_break_h06_00.bsr	.bsr	608		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_break_h07_00.bsr	rock_mt_break_h07_00.bsr	.bsr	681		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_break_h08_00.bsr	rock_mt_break_h08_00.bsr	.bsr	835		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_break_h09_00.bsr	rock_mt_break_h09_00.bsr	.bsr	827		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_break_h10.bsr	rock_mt_break_h10.bsr	.bsr	748		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house01_01.bsr	rock_mt_house01_01.bsr	.bsr	1290		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house02_01.bsr	rock_mt_house02_01.bsr	.bsr	596		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house03_01.bsr	rock_mt_house03_01.bsr	.bsr	667		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house04_01.bsr	rock_mt_house04_01.bsr	.bsr	809		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house04_deco.bsr	rock_mt_house04_deco.bsr	.bsr	462		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house04_fence.bsr	rock_mt_house04_fence.bsr	.bsr	465		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house05_01.bsr	rock_mt_house05_01.bsr	.bsr	1235		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house06_01.bsr	rock_mt_house06_01.bsr	.bsr	809		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house07_01.bsr	rock_mt_house07_01.bsr	.bsr	809		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house08_00.bsr	rock_mt_house08_00.bsr	.bsr	667		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house09_00.bsr	rock_mt_house09_00.bsr	.bsr	738		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house10_00.bsr	rock_mt_house10_00.bsr	.bsr	738		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house11_00.bsr	rock_mt_house11_00.bsr	.bsr	596		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house12.bsr	rock_mt_house12.bsr	.bsr	522		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house13.bsr	rock_mt_house13.bsr	.bsr	522		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house14_fence01_01.bsr	rock_mt_house14_fence01_01.bsr	.bsr	565		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/rock mt/village/rock_mt_house15_01.bsr	rock_mt_house15_01.bsr	.bsr	951		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/wingtribe/rock_mt_wingtribe_b_tree05_01.bsr	rock_mt_wingtribe_b_tree05_01.bsr	.bsr	754		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/wingtribe/rock_mt_wingtribe_b_tree06_01.bsr	rock_mt_wingtribe_b_tree06_01.bsr	.bsr	756		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/wingtribe/rock_mt_wingtribe_tree01.bsr	rock_mt_wingtribe_tree01.bsr	.bsr	821		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/wingtribe/rock_mt_wingtribe_tree02_01.bsr	rock_mt_wingtribe_tree02_01.bsr	.bsr	657		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/wingtribe/rock_mt_wingtribe_tree03.bsr	rock_mt_wingtribe_tree03.bsr	.bsr	739		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/wingtribe/rock_mt_wingtribe_tree04.bsr	rock_mt_wingtribe_tree04.bsr	.bsr	1228		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/wingtribe/rock_mt_wingtribe_tree05_01.bsr	rock_mt_wingtribe_tree05_01.bsr	.bsr	889		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/bldg/west asia/wingtribe/rock_mt_wingtribe_tree06-01.bsr	rock_mt_wingtribe_tree06-01.bsr	.bsr	889		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/char/china/char_cpd.bsr	char_cpd.bsr	.bsr	69952		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_adventurer.bsr	chinaman_adventurer.bsr	.bsr	80399		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_bogy.bsr	chinaman_bogy.bsr	.bsr	104598		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_fighter.bsr	chinaman_fighter.bsr	.bsr	103781		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_hwan_hair.bsr	chinaman_hwan_hair.bsr	.bsr	21411		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_merchant.bsr	chinaman_merchant.bsr	.bsr	104499		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_monk.bsr	chinaman_monk.bsr	.bsr	104013		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_monkey.bsr	chinaman_monkey.bsr	.bsr	82199		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_necromancer.bsr	chinaman_necromancer.bsr	.bsr	80698		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_nobleboy.bsr	chinaman_nobleboy.bsr	.bsr	81156		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_performer.bsr	chinaman_performer.bsr	.bsr	81160		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_priest.bsr	chinaman_priest.bsr	.bsr	81145		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_scholar.bsr	chinaman_scholar.bsr	.bsr	81152		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_spidey.bsr	chinaman_spidey.bsr	.bsr	34831		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_tattoo.bsr	chinaman_tattoo.bsr	.bsr	81162		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinaman_warrior.bsr	chinaman_warrior.bsr	.bsr	80682		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_adventurer.bsr	chinawoman_adventurer.bsr	.bsr	84084		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_assassin.bsr	chinawoman_assassin.bsr	.bsr	82145		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_bogy.bsr	chinawoman_bogy.bsr	.bsr	82129		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_fighter.bsr	chinawoman_fighter.bsr	.bsr	82141		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_fox.bsr	chinawoman_fox.bsr	.bsr	82472		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_hwan_hair.bsr	chinawoman_hwan_hair.bsr	.bsr	19691		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_kangsi.bsr	chinawoman_kangsi.bsr	.bsr	83026		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_kisaeng.bsr	chinawoman_kisaeng.bsr	.bsr	82488		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_merchant.bsr	chinawoman_merchant.bsr	.bsr	82492		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_necromencerb.bsr	chinawoman_necromencerb.bsr	.bsr	81776		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_necromencerw.bsr	chinawoman_necromencerw.bsr	.bsr	82508		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_noblegirl.bsr	chinawoman_noblegirl.bsr	.bsr	82496		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_scholar.bsr	chinawoman_scholar.bsr	.bsr	82336		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/chinawoman_warrior.bsr	chinawoman_warrior.bsr	.bsr	82319		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/shinmu.cpd	shinmu.cpd	.cpd	395		PROVEN	jmx-strings	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/unique1.cpd	unique1.cpd	.cpd	449		PROVEN	jmx-strings	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/unique2.cpd	unique2.cpd	.cpd	449		PROVEN	jmx-strings	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/unique3.cpd	unique3.cpd	.cpd	408		PROVEN	jmx-strings	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/unique4.cpd	unique4.cpd	.cpd	414		PROVEN	jmx-strings	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/unique5.cpd	unique5.cpd	.cpd	414		PROVEN	jmx-strings	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/unique6.cpd	unique6.cpd	.cpd	471		PROVEN	jmx-strings	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/volkoff.cpd	volkoff.cpd	.cpd	411		PROVEN	jmx-strings	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/china/wolverine.cpd	wolverine.cpd	.cpd	425		PROVEN	jmx-strings	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_adventurer.bsr	europeman_adventurer.bsr	.bsr	87879		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_angel.bsr	europeman_angel.bsr	.bsr	99400		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_barbarian.bsr	europeman_barbarian.bsr	.bsr	99416		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_devil.bsr	europeman_devil.bsr	.bsr	87960		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_exorcist.bsr	europeman_exorcist.bsr	.bsr	87972		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_gladiator.bsr	europeman_gladiator.bsr	.bsr	87976		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_knight.bsr	europeman_knight.bsr	.bsr	87964		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_merchant.bsr	europeman_merchant.bsr	.bsr	87972		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_necromencer.bsr	europeman_necromencer.bsr	.bsr	87984		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_noble.bsr	europeman_noble.bsr	.bsr	87960		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_priest.bsr	europeman_priest.bsr	.bsr	87964		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_warrior.bsr	europeman_warrior.bsr	.bsr	87968		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europeman_werewolf.bsr	europeman_werewolf.bsr	.bsr	88029		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_adventurer.bsr	europewoman_adventurer.bsr	.bsr	87805		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_amazoness.bsr	europewoman_amazoness.bsr	.bsr	87698		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_angel.bsr	europewoman_angel.bsr	.bsr	87682		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_crusader.bsr	europewoman_crusader.bsr	.bsr	87694		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_devil.bsr	europewoman_devil.bsr	.bsr	87682		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_gladiator.bsr	europewoman_gladiator.bsr	.bsr	87698		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_knight.bsr	europewoman_knight.bsr	.bsr	87686		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_merchant.bsr	europewoman_merchant.bsr	.bsr	87694		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_noble.bsr	europewoman_noble.bsr	.bsr	87682		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_oracle.bsr	europewoman_oracle.bsr	.bsr	87686		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_succubus.bsr	europewoman_succubus.bsr	.bsr	87694		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_summoner.bsr	europewoman_summoner.bsr	.bsr	87782		PROVEN	jmx-mesh	rendering	"[""char"", ""summon""]"	False
pk2	Data.pk2	/res/char/europe/europewoman_witch.bsr	europewoman_witch.bsr	.bsr	87682		PROVEN	jmx-mesh	rendering	"[""char""]"	False
pk2	Data.pk2	/res/cos/c_dhorse1.bsr	c_dhorse1.bsr	.bsr	2028		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_dhorse4.bsr	c_dhorse4.bsr	.bsr	949		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_draco.bsr	c_draco.bsr	.bsr	1947		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_horse1.bsr	c_horse1.bsr	.bsr	2024		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_horse2.bsr	c_horse2.bsr	.bsr	2024		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_horse3.bsr	c_horse3.bsr	.bsr	2024		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_ostrich.bsr	c_ostrich.bsr	.bsr	2149		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_pegasus.bsr	c_pegasus.bsr	.bsr	2658		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_rudolph.bsr	c_rudolph.bsr	.bsr	937		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_scarabaeus.bsr	c_scarabaeus.bsr	.bsr	2167		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_tiger.bsr	c_tiger.bsr	.bsr	1847		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_unicorn.bsr	c_unicorn.bsr	.bsr	2029		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/c_wildpig.bsr	c_wildpig.bsr	.bsr	2041		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/ch_guard_bow.bsr	ch_guard_bow.bsr	.bsr	2914		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/ch_guard_spear.bsr	ch_guard_spear.bsr	.bsr	3524		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/eu_guard_bow.bsr	eu_guard_bow.bsr	.bsr	3035		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/eu_guard_spear.bsr	eu_guard_spear.bsr	.bsr	3413		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/event_festival_circusbear.bsr	event_festival_circusbear.bsr	.bsr	1379		PROVEN	jmx-mesh	rendering	"[""event""]"	False
pk2	Data.pk2	/res/cos/fortress_battering_ram.bsr	fortress_battering_ram.bsr	.bsr	3520		PROVEN	jmx-mesh	rendering	"[""fortress""]"	False
pk2	Data.pk2	/res/cos/fortress_catapult.bsr	fortress_catapult.bsr	.bsr	4172		PROVEN	jmx-mesh	rendering	"[""fortress""]"	False
pk2	Data.pk2	/res/cos/is_guard_blade.bsr	is_guard_blade.bsr	.bsr	3169		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/is_guard_bow.bsr	is_guard_bow.bsr	.bsr	2939		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_bear01.bsr	p_bear01.bsr	.bsr	3040		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_bear02.bsr	p_bear02.bsr	.bsr	3191		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_brownie.bsr	p_brownie.bsr	.bsr	1030		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_cat.bsr	p_cat.bsr	.bsr	964		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_fox01.bsr	p_fox01.bsr	.bsr	2510		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_fox02.bsr	p_fox02.bsr	.bsr	2388		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_frilled_lizard.bsr	p_frilled_lizard.bsr	.bsr	969		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_gglider.bsr	p_gglider.bsr	.bsr	854		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_ghost.bsr	p_ghost.bsr	.bsr	2155		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_goldpig.bsr	p_goldpig.bsr	.bsr	1355		PROVEN	jmx-mesh	rendering	"[""gold""]"	False
pk2	Data.pk2	/res/cos/p_gorilla01.bsr	p_gorilla01.bsr	.bsr	1784		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_gorilla02.bsr	p_gorilla02.bsr	.bsr	1873		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_jinn.bsr	p_jinn.bsr	.bsr	3726		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_jinn_02.bsr	p_jinn_02.bsr	.bsr	3692		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_kangaroo01.bsr	p_kangaroo01.bsr	.bsr	3534		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_kangaroo02.bsr	p_kangaroo02.bsr	.bsr	3713		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_myowon.bsr	p_myowon.bsr	.bsr	1338		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_penguin01.bsr	p_penguin01.bsr	.bsr	3644		PROVEN	jmx-mesh	rendering	"[""ui""]"	False
pk2	Data.pk2	/res/cos/p_penguin02.bsr	p_penguin02.bsr	.bsr	3384		PROVEN	jmx-mesh	rendering	"[""ui""]"	False
pk2	Data.pk2	/res/cos/p_rabbit.bsr	p_rabbit.bsr	.bsr	873		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_raccoondog.bsr	p_raccoondog.bsr	.bsr	942		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_raven01.bsr	p_raven01.bsr	.bsr	2451		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_raven02.bsr	p_raven02.bsr	.bsr	2510		PROVEN	jmx-mesh	rendering	[]	False
pk2	Data.pk2	/res/cos/p_seowon.bsr	p_seowon.bsr	.bsr	1049		PROVEN	jmx-mesh	rendering	[]	False
